matcode,title,ref,au,safstk,reorder,ar,desk,ordcst,eoq,lt,safty,auamt,spare,gr,nm,pstock,ind,nsaftystk,specno,matgroup,section,group_b,group_c,group_a,abc,reordqty,unitrate,dwgno
900824,CATRIDGE HP-920 BLACK                        , ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900825,STARTER  (20-60W)                            ,20-60 W                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900826,HOLDER                                       , ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900827,DIODE DISC ASSLY FOR 1610/1810 MODE          ,MKTG                                ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900828,COUPLING HUB 640KVA                          ,0                                   ,NO,0,0,0,NULL,0,0,1,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900829,COUPLING HUB 500KVA                          ,0                                   ,NO,0,0,0,NULL,0,0,1,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900830,62.5 KVA DG SET                              ,0                                   ,NO,0,0,0,NULL,365000,0,1,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900831,250 KVA DG SET WITH LEYLAND ENGINE           ,& BHEL EML ALTERNATOR               ,NO,0,0,0,NULL,0,0,1,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900832,500KVA DG  SET                               ,0                                   ,NO,0,0,0,NULL,2700000,0,1,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900833,15KVA DG SET INSTALLATION TESTING&C          ,0                                   ,NO,0,0,0,NULL,207666,0,1,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900834,25 KVA DG SET                                ,PDN                                 ,NO,0,0,0,NULL,0,0,1,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900835,RENEWAL FOR AUTOCAD SOFTWARE                 ,FOR ONE YEAR                        ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,28202,NULL
900838,THYRISTER SKT 1200 7 12 E                    ,SEMIKRON MAKE                       ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900839,telephone index                              ,mtls                                ,no,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900840,bulb 100 w                                   ,mnt                                 ,no,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900841,SERVO WAY  H 68                              ,SERVO                               ,LT,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900842,"3/4"" Float (Metal)                           ",NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900843,FUSE 32 AMPS 415V                            ,HR                                  ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900844,SHAFT 30 KVA                                 ,AFTER GRINDING WO                   ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900837,ACETYLENE GAS REGULATOR DOUBLE STAG          ,ESAB MAKE MAX:PRESURE 10 BAR        ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,0,NULL
900845,THINNER                                      ,PDN                                 ,LT,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900846,SS COMBINED 3 PIN SOCKET WITH SWITC          ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900847,HOSE 10 OD 16 L 20                           ,MNT                                 ,MT,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900848,CATRIDGE SCREW FOR M5 4Z TCMT 11             ,MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900849,INSERT TIGHTENING SCREW                      ,MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900850,THREADING TOOL HOLDER                        ,MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900851,SHIM SCREW                                   ,MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900852,SHIM 73 332 094                              ,NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,100,NULL
900853,SHIM PIN 21485608                            ,NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,100,NULL
900854,LEVER 73085645                               ,MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,30,NULL
900855,CLAMP SCREW 21485627                         ,MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,100,NULL
900856,SHIM 21485622                                ,21485622                            ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900857,LEVER 21485601                               ,NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,30,NULL
900858,CLAMP SCREW 2485626                          ,MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900859,SHIM        21485623                         ,21485623                            ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,30,NULL
900860,SHIM PIN 21481610                            ,21485610                            ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,0,NULL
900861,LEVER 73085603                               ,73085603                            ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,0,NULL
900862,CLAMP SCREW 214856628                        ,214856628                           ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900863,M.S BEND  Size 6 Inch                        ,NULL,M ,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900864,BIN CARD                                     ,STR                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900865,BIN CARD HOLDER                              ,STR                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900866,A3 SIZE PAPER 70 GSM                         ,NULL,PK,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900867,CONTROL PANEL FOR 500 KVA                    ,500 KVA                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900868,ROD 426 INCREMENTAL INT.BEARING              ,0                                   ,N0,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900869,PUG CUTTING MACHINE WITH ATTACHMENT          ,MCS                                 ,NO,0,0,0,NULL,0,0,1,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900870,LT MOTOR 132 KW                              ,132 KW 1480 RPM                     ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900871,CUMMINS DIESEL ENGINE                        ,NTA 14 RG2 340 BH                   ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900872,MAIN CONTACT KIT 3 TA 21 1NO+1NC SI          ,3 TA 21                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900873,CRNGO SILICON STEEL LAMINATION               ,SIZE 10 195MM                       ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900874,GLASS WOOL                                   ,MKT                                 ,KG,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900875,VENUS  V 90 MASK                             ,MASK                                ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900876,DISPOSSABLE GLOVES                           ,AAA                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900877,POWER CABLING AL CABLE 35X3.5C               ,35 X3.5 C                           ,MT,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900878,power cabling 120 sq x3.5 c                  ,120 SQ X 3.5 C                      ,MT,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900879,CONTROL CABLING 2.5 SQ X12 C                 ,2.5 SQX12 C                         ,MT,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900880,EARTHING CABLE BARE COPPER                   ,BARE COPPER                         ,KG,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900881,EARTHING CABLLE FLAT COPPER                  ,FLAT COPPER                         ,KG,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900882,FG CLOTH 0.2 X1000 MM                        ,0.2 X1000 MM                        ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900883,160 KVA DG SET                               ,160 KVA                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900884,REGULATOR BOX INSPECTION JIGS                ,REGULATOR JIGS                      ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900885,320 KVA DA SET(ALTERNATOR&GREANS EN          ,320 KVA DASET                       ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900886,REMOTE MONITORING MODULES                    ,PDN                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900887,PRINTING PROPOSAL FOR TOUR 70 GSM            ,TOUR PROPOSAL                       ,PA,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900888,PRINTING PROPOSAL FOR TOUR ADVANCE           ,70 GSM                              ,PA,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900889,DEVELOPMENT OF CO WEBSITE                    ,WEB SITE                            ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900890,LEAD ACID BATTERY 12 V 120 AH                ,(MAINTENANCE FREE)                  ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,10000,NULL
900891,IP 55 TESTING OF INDUCTION  MOTORS           ,37 KW                               ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900892,IP 55 TESTING OF INDUCTION MOTOR 55          ,55 KW                               ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900893,AIR FLOW SWITCH FOR POWER CAR                ,DQSE                                ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900894,TIMER (MAINT SPARE)                          ,MODEL RTPCNN 21                     ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900895,PLA RELAY 24V DC 11 PIN                      ,DC 11 PIN                           ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900897,tool LA 28 2  200                            ,TOOL                                ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900898,ANGANVADI ELECTRIFICATION WORKS              ,CSR PROJECTS                        ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900899,PAINTING BRUSH 50 MM                         ,NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,55,NULL
900900,PAINTING BRUSH 75 MM                         ,NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,75,NULL
900901,PAINTING BRUSH 25 MM                         ,NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,50,NULL
900902,PAINTING BRUSH 9 MM                          ,MNT/513                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900903,DIODE DISC ASSEMBLY REGISTER                 ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900904,PREHEATING/CURING REGISTER                   ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900905,ROTOR ASSEMBLY REGISTER                      ,200 PAGES                           ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,250,NULL
900906,REGISTER FOR 18.5/25 KWALT                   ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900907,IMPREGNATION REGISTER                        ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900908,25 KW ROTOR BALANCING REGISTER               ,200 PAGES                           ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,250,NULL
900909,AIR INLET LOUVER                             ,PDN                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900910,steel coupboard                              ,ppc/426                             ,no,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900911,ELECTRIC HAND GRINDER                        ,D 28135                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900912,CEILING FAN                                  ,1200 MM                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900913,SCREW COMPRESSOR                             ,MODEL SR 1030 L                     ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900914,CURRET TRANSFORMER                           ,TYPE-KCT 2                          ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900915,LT INDUCTION MOTOR 55 kW X 1480 RPM          ,As Per Curve 4-00-106-23371/00      ,no,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900916,METAL HOLE PUNCH                             ,6 MM DIA                            ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900917,SOLDERING IRON                               ,50 W                                ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900918,GRINDING WHEEL 180 X 7 X 22.23               ,NULL,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,120,NULL
900919,teethed belt                                 ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900920,75 KVA ALTERNATOR                            ,INV 380 26-3-13                     ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900921,IC LM 311 N                                  ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900922,IC LM 348 N                                  ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900923,GI PIPE 40 MM                                ,MKTG                                ,MT,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900924,RYB LAMP                                     ,125 KVA                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900925,SPACE HEATER                                 ,125 KVA                             ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900926,COPPER BUS BAR                               ,20X6X500                            ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900927,"WIRE CUTTER 6""                               ",MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900928,FASTNERS                                     ,125 KVA                             ,SE,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900929,TUNGSTON ROD 2.4                             ,FAB                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900930,TIG WELDING COLLET 3.2MM                     ,MCS                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900931,IC LM 311 P                                  ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900932,POTENTIOMETER 5 KOHM                         ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900933,POTENTIOMETER 2 KOHM                         ,MNT                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900934,REGISTER 250 PAGES                           ,PRINT ON BOTH SIDES                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,X ,NULL,200,NULL
900935,"GREEN HOSE 1""                                ",HOSE                                ,MT,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900936,SCRUBBER                                     ,HR                                  ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900937,LIME POWDER                                  ,HR                                  ,KG,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900938,O&M MANUAL FOR INDUCTION MOTOR               ,QAE                                 ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900939,Aluminium bolt for MS Case for MA            ,0                                   ,No,0,0,0,NULL,0,0,1,1,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900940,DOUBLE END SPANNER 6 X 7                     ,6 X 7                               ,No,0,0,0,NULL,0,0,1,1,0,1,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
900941,RING SPANNER 6 X 7                           ,6 X 7                               ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,A ,NULL,200,NULL
900942,RING SPANNER 8 X 9                           ,8 X 9                               ,NO,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,NULL,Consumable          ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
